x,y,z,estimate,variance
350.00,-780.00,2520.00,0.83401,1.45841
370.00,-780.00,2520.00,0.83401,1.45841
390.00,-780.00,2520.00,0.83401,1.45841
-290.00,-760.00,2520.00,0.33743,1.81235
-270.00,-760.00,2520.00,2.87203,1.32137
-250.00,-760.00,2520.00,2.58888,1.32187
-230.00,-760.00,2520.00,2.69060,1.32187
-210.00,-760.00,2520.00,4.26249,1.45841
-190.00,-760.00,2520.00,4.26249,1.45841
-170.00,-760.00,2520.00,3.74795,1.45841
-150.00,-760.00,2520.00,3.50521,1.45841
-130.00,-760.00,2520.00,2.75414,1.45841
-110.00,-760.00,2520.00,2.75414,1.45841
-90.00,-760.00,2520.00,2.43211,1.45841
-70.00,-760.00,2520.00,2.29702,1.45841
-50.00,-760.00,2520.00,2.29702,1.45841
-30.00,-760.00,2520.00,2.29702,1.45841
-10.00,-760.00,2520.00,2.29702,1.45841
10.00,-760.00,2520.00,2.29702,1.45841
30.00,-760.00,2520.00,2.54838,1.31914
50.00,-760.00,2520.00,2.63092,1.45841
70.00,-760.00,2520.00,2.63092,1.45841
90.00,-760.00,2520.00,2.45734,1.42983
110.00,-760.00,2520.00,2.59391,1.31803
130.00,-760.00,2520.00,2.90820,1.17589
150.00,-760.00,2520.00,1.52247,1.07559
170.00,-760.00,2520.00,1.47692,1.07741
190.00,-760.00,2520.00,1.26991,1.18038
210.00,-760.00,2520.00,0.98023,1.32267
230.00,-760.00,2520.00,0.83337,1.43230
250.00,-760.00,2520.00,0.83401,1.45841
270.00,-760.00,2520.00,0.83401,1.45841
290.00,-760.00,2520.00,0.83401,1.45841
310.00,-760.00,2520.00,0.83401,1.45841
330.00,-760.00,2520.00,0.83401,1.45841
350.00,-760.00,2520.00,0.83401,1.45841
370.00,-760.00,2520.00,0.83401,1.45841
390.00,-760.00,2520.00,10.93978,1.31698
-310.00,-740.00,2520.00,0.33743,1.81235
-290.00,-740.00,2520.00,3.17725,1.32011
-270.00,-740.00,2520.00,3.08255,1.32077
-250.00,-740.00,2520.00,2.87203,1.32137
-230.00,-740.00,2520.00,2.58888,1.32187
-210.00,-740.00,2520.00,2.69060,1.32187
-190.00,-740.00,2520.00,4.26249,1.45841
-170.00,-740.00,2520.00,4.26249,1.45841
-150.00,-740.00,2520.00,3.74795,1.45841
-130.00,-740.00,2520.00,3.50521,1.45841
-110.00,-740.00,2520.00,2.75414,1.45841
-90.00,-740.00,2520.00,2.75525,1.45216
-70.00,-740.00,2520.00,2.45817,1.43350
-50.00,-740.00,2520.00,2.34031,1.42681
-30.00,-740.00,2520.00,2.33037,1.44035
-10.00,-740.00,2520.00,2.30455,1.45625
10.00,-740.00,2520.00,2.29702,1.45841
30.00,-740.00,2520.00,2.29702,1.45841
50.00,-740.00,2520.00,3.12779,1.45841
70.00,-740.00,2520.00,2.61585,1.45492
90.00,-740.00,2520.00,2.44672,1.36283
110.00,-740.00,2520.00,2.28734,1.17008
130.00,-740.00,2520.00,2.15115,0.93776
150.00,-740.00,2520.00,1.99735,0.76252
170.00,-740.00,2520.00,1.27741,0.77371
190.00,-740.00,2520.00,1.38340,0.96077
210.00,-740.00,2520.00,1.27229,1.19244
230.00,-740.00,2520.00,0.99104,1.37747
250.00,-740.00,2520.00,0.83920,1.45684
270.00,-740.00,2520.00,0.83401,1.45841
290.00,-740.00,2520.00,0.83401,1.45841
310.00,-740.00,2520.00,0.83401,1.45841
330.00,-740.00,2520.00,0.83401,1.45841
350.00,-740.00,2520.00,7.71004,1.32335
370.00,-740.00,2520.00,11.06523,1.32111
390.00,-740.00,2520.00,9.31472,1.32417
410.00,-740.00,2520.00,9.56773,1.32275
-310.00,-720.00,2520.00,0.33743,1.81235
-290.00,-720.00,2520.00,3.17725,1.32011
-270.00,-720.00,2520.00,3.17725,1.32011
-250.00,-720.00,2520.00,3.08255,1.32077
-230.00,-720.00,2520.00,2.87203,1.32137
-210.00,-720.00,2520.00,2.58888,1.32187
-190.00,-720.00,2520.00,2.69060,1.32187
-170.00,-720.00,2520.00,4.26249,1.45841
-150.00,-720.00,2520.00,4.26249,1.45841
-130.00,-720.00,2520.00,3.74814,1.45828
-110.00,-720.00,2520.00,3.43798,1.42929
-90.00,-720.00,2520.00,2.74382,1.35295
-70.00,-720.00,2520.00,2.74679,1.28268
-50.00,-720.00,2520.00,2.51109,1.26445
-30.00,-720.00,2520.00,2.39770,1.31045
-10.00,-720.00,2520.00,2.36468,1.39040
10.00,-720.00,2520.00,2.31672,1.45026
30.00,-720.00,2520.00,2.29702,1.45841
50.00,-720.00,2520.00,3.28008,1.45841
70.00,-720.00,2520.00,3.09779,1.44368
90.00,-720.00,2520.00,2.55353,1.30834
110.00,-720.00,2520.00,2.30890,1.06142
130.00,-720.00,2520.00,1.90475,0.74999
150.00,-720.00,2520.00,1.12008,0.44881
170.00,-720.00,2520.00,1.17469,0.49132
190.00,-720.00,2520.00,1.29924,0.80442
210.00,-720.00,2520.00,1.48990,1.10893
230.00,-720.00,2520.00,1.34513,1.34010
250.00,-720.00,2520.00,1.01717,1.45246
270.00,-720.00,2520.00,0.83401,1.45841
290.00,-720.00,2520.00,0.83401,1.45841
310.00,-720.00,2520.00,6.43895,1.32335
330.00,-720.00,2520.00,9.24051,1.32417
350.00,-720.00,2520.00,10.10512,1.32111
370.00,-720.00,2520.00,10.54861,1.31733
390.00,-720.00,2520.00,11.95178,1.32335
410.00,-720.00,2520.00,17.39429,1.45841
-330.00,-700.00,2520.00,0.33743,1.81235
-310.00,-700.00,2520.00,0.33743,1.81235
-290.00,-700.00,2520.00,2.80666,1.31944
-270.00,-700.00,2520.00,2.80666,1.31944
-250.00,-700.00,2520.00,3.17725,1.32011
-230.00,-700.00,2520.00,3.08255,1.32077
-210.00,-700.00,2520.00,2.87203,1.32137
-190.00,-700.00,2520.00,2.58888,1.32187
-170.00,-700.00,2520.00,2.69060,1.32187
-150.00,-700.00,2520.00,4.26249,1.45841
-130.00,-700.00,2520.00,4.15874,1.43737
-110.00,-700.00,2520.00,3.54707,1.32491
-90.00,-700.00,2520.00,3.23889,1.16425
-70.00,-700.00,2520.00,2.72785,1.02967
-50.00,-700.00,2520.00,2.73861,0.99877
-30.00,-700.00,2520.00,2.55425,1.09315
-10.00,-700.00,2520.00,2.42047,1.25203
10.00,-700.00,2520.00,2.36189,1.39510
30.00,-700.00,2520.00,2.30200,1.45722
50.00,-700.00,2520.00,7.72893,1.32111
70.00,-700.00,2520.00,3.26012,1.44216
90.00,-700.00,2520.00,2.99721,1.30461
110.00,-700.00,2520.00,2.46281,1.05767
130.00,-700.00,2520.00,2.06825,0.75066
150.00,-700.00,2520.00,1.36685,0.46835
170.00,-700.00,2520.00,1.31204,0.52238
190.00,-700.00,2520.00,2.11960,0.82513
210.00,-700.00,2520.00,1.53647,1.12321
230.00,-700.00,2520.00,1.36222,1.34851
250.00,-700.00,2520.00,1.44100,1.45398
270.00,-700.00,2520.00,4.37561,1.32111
290.00,-700.00,2520.00,10.81571,1.31914
310.00,-700.00,2520.00,12.42139,1.32335
330.00,-700.00,2520.00,17.39429,1.45841
350.00,-700.00,2520.00,17.39429,1.45841
370.00,-700.00,2520.00,17.39429,1.45841
390.00,-700.00,2520.00,17.39429,1.45841
410.00,-700.00,2520.00,17.39429,1.45841
430.00,-700.00,2520.00,17.17621,1.56858
-330.00,-680.00,2520.00,0.33743,1.81235
-310.00,-680.00,2520.00,0.84269,1.34317
-290.00,-680.00,2520.00,2.51163,1.31879
-270.00,-680.00,2520.00,2.80666,1.31944
-250.00,-680.00,2520.00,2.80666,1.31944
-230.00,-680.00,2520.00,3.17725,1.32011
-210.00,-680.00,2520.00,3.08255,1.32077
-190.00,-680.00,2520.00,2.87203,1.32137
-170.00,-680.00,2520.00,2.87203,1.32137
-150.00,-680.00,2520.00,2.67789,1.32113
-130.00,-680.00,2520.00,4.48730,1.38638
-110.00,-680.00,2520.00,3.82019,1.19965
-90.00,-680.00,2520.00,3.23427,0.95143
-70.00,-680.00,2520.00,2.93267,0.72638
-50.00,-680.00,2520.00,2.89422,0.67691
-30.00,-680.00,2520.00,2.73410,0.85503
-10.00,-680.00,2520.00,2.55027,1.10730
10.00,-680.00,2520.00,2.39066,1.32521
30.00,-680.00,2520.00,5.55407,1.30027
50.00,-680.00,2520.00,9.60211,1.43211
70.00,-680.00,2520.00,8.44766,1.29273
90.00,-680.00,2520.00,3.07590,1.35420
110.00,-680.00,2520.00,2.91125,1.16161
130.00,-680.00,2520.00,2.39659,0.93924
150.00,-680.00,2520.00,2.08199,0.78654
170.00,-680.00,2520.00,2.07349,0.81764
190.00,-680.00,2520.00,2.19902,1.00478
210.00,-680.00,2520.00,2.84540,1.08049
230.00,-680.00,2520.00,5.96516,1.21533
250.00,-680.00,2520.00,16.87637,1.43900
270.00,-680.00,2520.00,17.39142,1.45840
290.00,-680.00,2520.00,17.39429,1.45841
310.00,-680.00,2520.00,17.39429,1.45841
330.00,-680.00,2520.00,17.39429,1.45841
350.00,-680.00,2520.00,17.39429,1.45841
370.00,-680.00,2520.00,17.39429,1.45841
390.00,-680.00,2520.00,17.39429,1.45841
410.00,-680.00,2520.00,17.39429,1.45841
430.00,-680.00,2520.00,17.39429,1.45841
-330.00,-660.00,2520.00,0.87620,1.35188
-310.00,-660.00,2520.00,0.80658,1.31733
-290.00,-660.00,2520.00,0.80658,1.31733
-270.00,-660.00,2520.00,2.25993,1.24159
-250.00,-660.00,2520.00,2.80666,1.31944
-230.00,-660.00,2520.00,2.80666,1.31944
-210.00,-660.00,2520.00,3.17725,1.32011
-190.00,-660.00,2520.00,3.08255,1.32077
-170.00,-660.00,2520.00,2.86314,1.31913
-150.00,-660.00,2520.00,2.75097,1.29474
-130.00,-660.00,2520.00,2.43568,1.19690
-110.00,-660.00,2520.00,4.07682,1.12094
-90.00,-660.00,2520.00,3.33540,0.81281
-70.00,-660.00,2520.00,2.75793,0.47699
-50.00,-660.00,2520.00,2.73857,0.38437
-30.00,-660.00,2520.00,2.91755,0.70941
-10.00,-660.00,2520.00,2.93324,0.97700
10.00,-660.00,2520.00,3.16315,1.20442
30.00,-660.00,2520.00,9.48424,1.34599
50.00,-660.00,2520.00,9.56581,1.27621
70.00,-660.00,2520.00,9.39766,1.25823
90.00,-660.00,2520.00,9.40655,1.30344
110.00,-660.00,2520.00,4.81480,1.16554
130.00,-660.00,2520.00,2.90695,1.17742
150.00,-660.00,2520.00,2.45195,1.09617
170.00,-660.00,2520.00,3.96358,0.91278
190.00,-660.00,2520.00,6.47179,0.93703
210.00,-660.00,2520.00,10.76479,1.08875
230.00,-660.00,2520.00,12.29982,1.20447
250.00,-660.00,2520.00,15.94735,1.34671
270.00,-660.00,2520.00,16.94789,1.44396
290.00,-660.00,2520.00,17.39429,1.45841
310.00,-660.00,2520.00,17.39429,1.45841
330.00,-660.00,2520.00,17.39429,1.45841
350.00,-660.00,2520.00,17.39429,1.45841
370.00,-660.00,2520.00,17.39429,1.45841
390.00,-660.00,2520.00,17.39429,1.45841
410.00,-660.00,2520.00,17.39429,1.45841
430.00,-660.00,2520.00,17.39429,1.45841
-350.00,-640.00,2520.00,1.20854,1.40617
-330.00,-640.00,2520.00,0.80658,1.31733
-310.00,-640.00,2520.00,0.80658,1.31733
-290.00,-640.00,2520.00,0.80658,1.31733
-270.00,-640.00,2520.00,0.80658,1.31733
-250.00,-640.00,2520.00,0.80658,1.31733
-230.00,-640.00,2520.00,1.91256,1.24172
-210.00,-640.00,2520.00,2.80666,1.31944
-190.00,-640.00,2520.00,3.17635,1.31980
-170.00,-640.00,2520.00,2.98383,1.29747
-150.00,-640.00,2520.00,2.56794,1.24187
-130.00,-640.00,2520.00,2.41178,1.12417
-110.00,-640.00,2520.00,2.27629,0.96647
-90.00,-640.00,2520.00,3.65658,0.85044
-70.00,-640.00,2520.00,2.28174,0.53790
-50.00,-640.00,2520.00,2.36263,0.45158
-30.00,-640.00,2520.00,2.67942,0.63227
-10.00,-640.00,2520.00,2.84941,0.89646
10.00,-640.00,2520.00,6.65370,1.04495
30.00,-640.00,2520.00,9.33153,1.15505
50.00,-640.00,2520.00,9.49539,1.01788
70.00,-640.00,2520.00,9.50320,0.98217
90.00,-640.00,2520.00,9.55244,1.07186
110.00,-640.00,2520.00,8.16597,1.23003
130.00,-640.00,2520.00,6.32088,1.10141
150.00,-640.00,2520.00,8.52193,1.13502
170.00,-640.00,2520.00,8.19261,0.90254
190.00,-640.00,2520.00,8.43919,0.74799
210.00,-640.00,2520.00,9.34569,0.79509
230.00,-640.00,2520.00,10.44721,0.99948
250.00,-640.00,2520.00,12.41369,1.22963
270.00,-640.00,2520.00,16.40507,1.40074
290.00,-640.00,2520.00,17.36535,1.45823
310.00,-640.00,2520.00,17.39429,1.45841
330.00,-640.00,2520.00,17.39429,1.45841
350.00,-640.00,2520.00,17.39429,1.45841
370.00,-640.00,2520.00,17.39429,1.45841
390.00,-640.00,2520.00,17.39429,1.45841
410.00,-640.00,2520.00,17.39429,1.45841
430.00,-640.00,2520.00,17.39429,1.45841
-350.00,-620.00,2520.00,0.80658,1.31733
-330.00,-620.00,2520.00,0.80658,1.31733
-310.00,-620.00,2520.00,0.80658,1.31733
-290.00,-620.00,2520.00,0.80658,1.31733
-270.00,-620.00,2520.00,0.80658,1.31733
-250.00,-620.00,2520.00,0.80658,1.31733
-230.00,-620.00,2520.00,0.80658,1.31733
-210.00,-620.00,2520.00,0.58552,1.31733
-190.00,-620.00,2520.00,1.71310,1.23851
-170.00,-620.00,2520.00,2.96324,1.26919
-150.00,-620.00,2520.00,2.56664,1.18514
-130.00,-620.00,2520.00,2.01925,1.05326
-110.00,-620.00,2520.00,1.51239,0.92193
-90.00,-620.00,2520.00,1.54467,0.79446
-70.00,-620.00,2520.00,1.87385,0.62533
-50.00,-620.00,2520.00,2.09419,0.40403
-30.00,-620.00,2520.00,2.53337,0.51862
-10.00,-620.00,2520.00,2.69454,0.82826
10.00,-620.00,2520.00,5.34431,0.94218
30.00,-620.00,2520.00,9.19482,0.95013
50.00,-620.00,2520.00,9.33887,0.71673
70.00,-620.00,2520.00,9.39593,0.64666
90.00,-620.00,2520.00,9.63135,0.81413
110.00,-620.00,2520.00,8.50121,1.06701
130.00,-620.00,2520.00,9.12419,1.09150
150.00,-620.00,2520.00,6.81556,1.01819
170.00,-620.00,2520.00,7.82069,0.70042
190.00,-620.00,2520.00,7.38654,0.41622
210.00,-620.00,2520.00,7.69395,0.53596
230.00,-620.00,2520.00,9.64595,0.85679
250.00,-620.00,2520.00,11.01237,1.15401
270.00,-620.00,2520.00,13.03262,1.36910
290.00,-620.00,2520.00,17.26618,1.45690
310.00,-620.00,2520.00,17.39429,1.45841
330.00,-620.00,2520.00,17.39429,1.45841
350.00,-620.00,2520.00,17.39429,1.45841
370.00,-620.00,2520.00,17.39429,1.45841
390.00,-620.00,2520.00,17.39429,1.45841
410.00,-620.00,2520.00,17.39429,1.45841
430.00,-620.00,2520.00,17.39429,1.45841
-370.00,-600.00,2520.00,1.23792,1.31816
-350.00,-600.00,2520.00,0.72714,1.32438
-330.00,-600.00,2520.00,0.71510,1.31733
-310.00,-600.00,2520.00,0.89213,1.31698
-290.00,-600.00,2520.00,0.89213,1.31698
-270.00,-600.00,2520.00,0.80658,1.31733
-250.00,-600.00,2520.00,0.80658,1.31733
-230.00,-600.00,2520.00,0.80658,1.31733
-210.00,-600.00,2520.00,0.58552,1.31733
-190.00,-600.00,2520.00,0.58550,1.30904
-170.00,-600.00,2520.00,0.42898,1.25314
-150.00,-600.00,2520.00,1.08623,1.10572
-130.00,-600.00,2520.00,1.24448,1.04177
-110.00,-600.00,2520.00,1.03341,0.95599
-90.00,-600.00,2520.00,1.32509,0.85014
-70.00,-600.00,2520.00,1.91549,0.72090
-50.00,-600.00,2520.00,2.08228,0.45470
-30.00,-600.00,2520.00,2.49741,0.53809
-10.00,-600.00,2520.00,2.67554,0.83834
10.00,-600.00,2520.00,5.72032,0.90968
30.00,-600.00,2520.00,9.12897,0.83672
50.00,-600.00,2520.00,9.08248,0.50218
70.00,-600.00,2520.00,8.36606,0.33698
90.00,-600.00,2520.00,9.57334,0.65664
110.00,-600.00,2520.00,8.67453,0.98116
130.00,-600.00,2520.00,9.23711,1.06323
150.00,-600.00,2520.00,6.27128,1.01749
170.00,-600.00,2520.00,7.08921,0.70589
190.00,-600.00,2520.00,7.58056,0.44588
210.00,-600.00,2520.00,7.59910,0.56545
230.00,-600.00,2520.00,8.85545,0.87552
250.00,-600.00,2520.00,10.90967,1.16651
270.00,-600.00,2520.00,11.80255,1.37572
290.00,-600.00,2520.00,13.74975,1.45740
310.00,-600.00,2520.00,17.39429,1.45841
330.00,-600.00,2520.00,17.39429,1.45841
350.00,-600.00,2520.00,17.39429,1.45841
370.00,-600.00,2520.00,17.39429,1.45841
390.00,-600.00,2520.00,17.39429,1.45841
410.00,-600.00,2520.00,17.39429,1.45841
430.00,-600.00,2520.00,17.39429,1.45841
-390.00,-580.00,2520.00,0.60410,1.45841
-370.00,-580.00,2520.00,0.60410,1.45841
-350.00,-580.00,2520.00,0.53729,1.45841
-330.00,-580.00,2520.00,0.86583,1.32339
-310.00,-580.00,2520.00,0.70233,1.31914
-290.00,-580.00,2520.00,1.27250,1.45841
-270.00,-580.00,2520.00,1.27250,1.45841
-250.00,-580.00,2520.00,1.27250,1.45841
-230.00,-580.00,2520.00,1.06023,1.32335
-210.00,-580.00,2520.00,0.61596,1.31698
-190.00,-580.00,2520.00,0.58568,1.31205
-170.00,-580.00,2520.00,0.41915,1.25667
-150.00,-580.00,2520.00,0.50197,1.16079
-130.00,-580.00,2520.00,0.42126,1.05125
-110.00,-580.00,2520.00,1.09801,1.03331
-90.00,-580.00,2520.00,1.24384,0.95892
-70.00,-580.00,2520.00,2.04421,0.92952
-50.00,-580.00,2520.00,2.21683,0.78838
-30.00,-580.00,2520.00,2.41440,0.82637
-10.00,-580.00,2520.00,2.60039,1.01087
10.00,-580.00,2520.00,5.92399,0.98821
30.00,-580.00,2520.00,9.16002,0.90246
50.00,-580.00,2520.00,9.26105,0.63558
70.00,-580.00,2520.00,9.29815,0.54793
90.00,-580.00,2520.00,9.62255,0.75119
110.00,-580.00,2520.00,8.57349,1.03120
130.00,-580.00,2520.00,8.56484,1.11302
150.00,-580.00,2520.00,6.12886,1.13316
170.00,-580.00,2520.00,6.43073,0.91334
190.00,-580.00,2520.00,7.00137,0.78097
210.00,-580.00,2520.00,8.03779,0.84097
230.00,-580.00,2520.00,8.43706,1.04059
250.00,-580.00,2520.00,9.90046,1.25897
270.00,-580.00,2520.00,11.95179,1.41512
290.00,-580.00,2520.00,12.43775,1.45840
310.00,-580.00,2520.00,13.83754,1.45841
330.00,-580.00,2520.00,17.39429,1.45841
350.00,-580.00,2520.00,17.39429,1.45841
370.00,-580.00,2520.00,17.39429,1.45841
390.00,-580.00,2520.00,17.39429,1.45841
410.00,-580.00,2520.00,17.39429,1.45841
430.00,-580.00,2520.00,17.39429,1.45841
-410.00,-560.00,2520.00,0.16781,1.45841
-390.00,-560.00,2520.00,0.36063,1.45841
-370.00,-560.00,2520.00,0.60410,1.45841
-350.00,-560.00,2520.00,0.60410,1.45841
-330.00,-560.00,2520.00,0.53729,1.45841
-310.00,-560.00,2520.00,1.07280,1.32038
-290.00,-560.00,2520.00,0.70233,1.31914
-270.00,-560.00,2520.00,1.27250,1.45841
-250.00,-560.00,2520.00,1.27250,1.45841
-230.00,-560.00,2520.00,1.27250,1.45841
-210.00,-560.00,2520.00,1.25952,1.45689
-190.00,-560.00,2520.00,0.93654,1.41351
-170.00,-560.00,2520.00,0.86748,1.33382
-150.00,-560.00,2520.00,0.50972,1.11101
-130.00,-560.00,2520.00,0.68062,1.05520
-110.00,-560.00,2520.00,0.70708,1.04747
-90.00,-560.00,2520.00,1.31844,1.02555
-70.00,-560.00,2520.00,2.16706,1.18001
-50.00,-560.00,2520.00,2.32379,1.10409
-30.00,-560.00,2520.00,2.38231,1.12440
-10.00,-560.00,2520.00,2.53514,1.22813
10.00,-560.00,2520.00,6.19136,1.12934
30.00,-560.00,2520.00,9.27717,1.09325
50.00,-560.00,2520.00,9.44905,0.93230
70.00,-560.00,2520.00,9.71209,0.89009
90.00,-560.00,2520.00,9.58738,0.99754
110.00,-560.00,2520.00,8.26798,1.18153
130.00,-560.00,2520.00,5.30352,1.12363
150.00,-560.00,2520.00,5.51771,1.04261
170.00,-560.00,2520.00,5.14401,0.96079
190.00,-560.00,2520.00,5.13385,0.97174
210.00,-560.00,2520.00,6.75680,1.12989
230.00,-560.00,2520.00,8.73076,1.24561
250.00,-560.00,2520.00,9.01431,1.37592
270.00,-560.00,2520.00,10.60267,1.45299
290.00,-560.00,2520.00,12.43796,1.45841
310.00,-560.00,2520.00,12.43796,1.45841
330.00,-560.00,2520.00,13.83754,1.45841
350.00,-560.00,2520.00,17.39429,1.45841
370.00,-560.00,2520.00,17.39429,1.45841
390.00,-560.00,2520.00,17.39429,1.45841
410.00,-560.00,2520.00,12.29074,1.31698
430.00,-560.00,2520.00,7.80822,1.32380
450.00,-560.00,2520.00,3.46733,1.62076
-410.00,-540.00,2520.00,0.16781,1.45841
-390.00,-540.00,2520.00,0.16781,1.45841
-370.00,-540.00,2520.00,0.36063,1.45841
-350.00,-540.00,2520.00,0.60410,1.45841
-330.00,-540.00,2520.00,0.60410,1.45841
-310.00,-540.00,2520.00,0.53729,1.45841
-290.00,-540.00,2520.00,0.58295,1.45841
-270.00,-540.00,2520.00,0.68022,1.32114
-250.00,-540.00,2520.00,1.27250,1.45841
-230.00,-540.00,2520.00,1.27220,1.45838
-210.00,-540.00,2520.00,1.18493,1.41991
-190.00,-540.00,2520.00,0.85313,1.29267
-170.00,-540.00,2520.00,0.75479,1.13007
-150.00,-540.00,2520.00,0.74393,1.00574
-130.00,-540.00,2520.00,0.88501,0.98595
-110.00,-540.00,2520.00,1.04565,1.01660
-90.00,-540.00,2520.00,2.22226,1.08435
-70.00,-540.00,2520.00,4.70939,1.00933
-50.00,-540.00,2520.00,5.70719,1.01555
-30.00,-540.00,2520.00,5.24066,1.03024
-10.00,-540.00,2520.00,5.09853,1.15226
10.00,-540.00,2520.00,6.76255,1.06701
30.00,-540.00,2520.00,5.76899,1.06680
50.00,-540.00,2520.00,5.32249,0.99298
70.00,-540.00,2520.00,5.51270,0.89587
90.00,-540.00,2520.00,6.11104,1.00993
110.00,-540.00,2520.00,3.95637,1.10820
130.00,-540.00,2520.00,2.75265,1.04571
150.00,-540.00,2520.00,3.11435,0.90078
170.00,-540.00,2520.00,3.33018,0.89412
190.00,-540.00,2520.00,3.04919,1.03083
210.00,-540.00,2520.00,3.02431,1.22266
230.00,-540.00,2520.00,5.58866,1.22439
250.00,-540.00,2520.00,4.27320,1.30815
270.00,-540.00,2520.00,9.31376,1.45841
290.00,-540.00,2520.00,10.71618,1.45841
310.00,-540.00,2520.00,12.43796,1.45841
330.00,-540.00,2520.00,12.43796,1.45841
350.00,-540.00,2520.00,13.83754,1.45841
370.00,-540.00,2520.00,9.87448,1.31733
390.00,-540.00,2520.00,4.40854,1.32111
410.00,-540.00,2520.00,2.29414,1.45841
430.00,-540.00,2520.00,2.29414,1.45841
450.00,-540.00,2520.00,2.29414,1.45841
-430.00,-520.00,2520.00,0.09663,1.45841
-410.00,-520.00,2520.00,0.04532,1.45841
-390.00,-520.00,2520.00,0.16781,1.45841
-370.00,-520.00,2520.00,0.16781,1.45841
-350.00,-520.00,2520.00,0.36063,1.45841
-330.00,-520.00,2520.00,0.60410,1.45841
-310.00,-520.00,2520.00,0.60410,1.45841
-290.00,-520.00,2520.00,0.53729,1.45841
-270.00,-520.00,2520.00,0.58295,1.45841
-250.00,-520.00,2520.00,0.40974,1.32399
-230.00,-520.00,2520.00,1.24740,1.45407
-210.00,-520.00,2520.00,1.12607,1.36020
-190.00,-520.00,2520.00,0.77738,1.16047
-170.00,-520.00,2520.00,0.62751,0.90871
-150.00,-520.00,2520.00,0.53679,0.69115
-130.00,-520.00,2520.00,0.73126,0.64618
-110.00,-520.00,2520.00,1.09803,0.69117
-90.00,-520.00,2520.00,1.98896,0.81197
-70.00,-520.00,2520.00,5.03092,0.75779
-50.00,-520.00,2520.00,6.08938,0.68962
-30.00,-520.00,2520.00,5.80083,0.71848
-10.00,-520.00,2520.00,5.40161,0.93218
10.00,-520.00,2520.00,6.73147,0.88782
30.00,-520.00,2520.00,5.79585,0.79612
50.00,-520.00,2520.00,5.41242,0.65597
70.00,-520.00,2520.00,4.99536,0.75842
90.00,-520.00,2520.00,4.61633,0.99946
110.00,-520.00,2520.00,3.65600,0.96641
130.00,-520.00,2520.00,2.86831,0.83541
150.00,-520.00,2520.00,3.04058,0.58210
170.00,-520.00,2520.00,2.98294,0.56747
190.00,-520.00,2520.00,2.91274,0.81116
210.00,-520.00,2520.00,2.96238,1.09268
230.00,-520.00,2520.00,2.78974,1.32144
250.00,-520.00,2520.00,2.70929,1.44599
270.00,-520.00,2520.00,2.90103,1.45841
290.00,-520.00,2520.00,2.97934,1.45841
310.00,-520.00,2520.00,4.13853,1.32275
330.00,-520.00,2520.00,5.79126,1.24762
350.00,-520.00,2520.00,3.92259,1.31698
370.00,-520.00,2520.00,2.29414,1.45841
390.00,-520.00,2520.00,2.29414,1.45841
410.00,-520.00,2520.00,2.29414,1.45841
430.00,-520.00,2520.00,2.29414,1.45841
450.00,-520.00,2520.00,2.29414,1.45841
-430.00,-500.00,2520.00,0.09663,1.45841
-410.00,-500.00,2520.00,0.09663,1.45841
-390.00,-500.00,2520.00,0.04532,1.45841
-370.00,-500.00,2520.00,0.16781,1.45841
-350.00,-500.00,2520.00,0.16781,1.45841
-330.00,-500.00,2520.00,0.36063,1.45841
-310.00,-500.00,2520.00,0.60410,1.45841
-290.00,-500.00,2520.00,0.60410,1.45841
-270.00,-500.00,2520.00,0.53729,1.45841
-250.00,-500.00,2520.00,0.57315,1.45586
-230.00,-500.00,2520.00,0.45665,1.29045
-210.00,-500.00,2520.00,1.09892,1.32690
-190.00,-500.00,2520.00,0.73782,1.09078
-170.00,-500.00,2520.00,0.54302,0.78173
