x,y,z,clay,chalcosite,bornite,chalcopyrite
93.792978,-307.978022,2371.513873,3.538323,0.002012,1.969145,4.245273
95.058183,-308.012727,2366.676720,6.701593,0.001850,2.164552,4.881186
96.323389,-308.047432,2361.839566,5.872412,0.001934,2.314140,7.262053
97.588594,-308.082137,2357.002413,4.600945,0.001731,1.298389,5.441044
98.853799,-308.116842,2352.165260,10.379759,0.001949,1.106605,5.241863
100.119005,-308.151547,2347.328107,8.576550,0.002004,1.438326,4.029224
101.384210,-308.186252,2342.490954,7.514669,0.002218,0.616822,4.375084
102.649415,-308.220957,2337.653800,7.514669,0.002218,0.616822,4.375084
103.914621,-308.255662,2332.816647,7.053231,0.002116,0.666738,5.521384
105.179826,-308.290367,2327.979494,5.271037,0.001934,1.093247,4.253816
106.445032,-308.325072,2323.142341,9.205455,0.002103,0.670596,3.207891
107.710237,-308.359777,2318.305188,8.997518,0.002015,0.112840,2.355943
108.975442,-308.394482,2313.468035,10.524749,0.002016,0.005134,2.181304
110.240648,-308.429187,2308.630881,5.825854,0.002109,0.005239,1.977529
111.505853,-308.463892,2303.793728,3.728982,0.002060,0.005078,1.890703
112.771059,-308.498597,2298.956575,3.091984,0.001926,0.004910,2.061097
114.036264,-308.533302,2294.119422,7.097697,0.001904,0.005072,2.513244
115.301469,-308.568007,2289.282269,8.365832,0.003578,0.527458,1.704964
116.566675,-308.602712,2284.445115,7.977643,0.002039,0.009898,1.826127
117.831880,-308.637417,2279.607962,11.903465,0.002162,0.060989,1.447390
119.097085,-308.672122,2274.770809,13.202660,0.002020,0.010790,1.685885
120.362291,-308.706827,2269.933656,18.932805,0.001903,0.006300,2.144615
121.627496,-308.741532,2265.096503,14.092228,0.002036,0.007994,1.410805
142.333093,-305.367038,2566.178688,2.980160,0.000485,0.026465,0.178017
143.657801,-305.376703,2561.357375,3.068436,0.000442,0.004906,0.187589
144.982510,-305.386367,2556.536063,2.770162,0.000547,0.002117,0.222562
146.307219,-305.396032,2551.714750,1.361916,0.000554,0.089100,0.183709
147.631928,-305.405697,2546.893438,1.572183,0.004187,0.044981,0.161824
148.956637,-305.415361,2542.072126,0.766929,0.006421,0.050553,0.142092
150.281345,-305.425026,2537.250813,1.100402,0.000545,0.037748,0.215490
151.606054,-305.434690,2532.429501,1.489958,0.000496,0.068582,0.156635
152.930763,-305.444355,2527.608188,1.489958,0.000496,0.068582,0.156635
154.255472,-305.454019,2522.786876,1.418032,0.000488,0.085994,0.173527
155.580181,-305.463684,2517.965564,1.190567,0.001566,0.084592,0.137812
156.904889,-305.473348,2513.144251,0.720275,0.000500,0.043963,0.217619
158.229598,-305.483013,2508.322939,1.893256,0.000494,0.080944,0.236458
159.554307,-305.492678,2503.501627,1.656885,0.000957,0.033845,0.205594
160.879016,-305.502342,2498.680314,1.307424,0.000527,0.000670,0.214164
162.203725,-305.512007,2493.859002,2.237534,0.000460,0.000841,0.162938
163.528433,-305.521671,2489.037689,2.798337,0.000485,0.000528,0.219419
164.853142,-305.531336,2484.216377,3.812894,0.000485,0.022114,0.197408
166.177851,-305.541000,2479.395065,5.279714,0.000449,0.026716,0.143554
167.502560,-305.550665,2474.573752,6.655639,0.000463,0.000520,0.123690
168.827269,-305.560329,2469.752440,5.698690,0.000437,0.002069,0.218130
170.151977,-305.569994,2464.931127,4.090646,0.000479,0.000505,0.238777
171.476686,-305.579659,2460.109815,5.278935,0.000450,0.000943,0.250349
172.801395,-305.589323,2455.288503,10.489844,0.000475,0.000517,0.238031
174.126104,-305.598988,2450.467190,7.366659,0.000507,0.000528,0.247554
175.450813,-305.608652,2445.645878,6.347406,0.000482,0.000547,0.350833
176.775522,-305.618317,2440.824565,3.680267,0.000458,0.000505,0.346763
178.100230,-305.627981,2436.003253,5.123191,0.001875,0.004929,2.353480
179.424939,-305.637646,2431.181941,5.944561,0.001915,0.005004,2.799154
180.749648,-305.647310,2426.360628,7.567483,0.002071,0.005282,3.040405
182.074357,-305.656975,2421.539316,6.463076,0.001981,0.005045,3.313412
183.399066,-305.666639,2416.718003,11.137450,0.000491,0.000503,0.289647
-146.522239,-209.760204,2558.200946,0.004912,0.010610,0.077119,0.115404
-145.119720,-209.715287,2553.401891,0.005085,0.010485,0.055251,0.114402
-143.717201,-209.670370,2548.602837,0.004778,0.000494,0.000619,0.207535
-142.314682,-209.625453,2543.803782,0.004752,0.000546,0.004662,0.191017
-140.912164,-209.580536,2539.004728,0.179987,0.000506,0.034244,0.267336
-139.509645,-209.535620,2534.205673,0.892982,0.000497,0.023621,0.246540
-138.107126,-209.490703,2529.406619,0.652030,0.000536,0.003107,0.287444
-136.704607,-209.445786,2524.607564,1.332472,0.002046,0.002235,0.177699
-135.302089,-209.400869,2519.808510,1.768365,0.004008,0.005970,0.106558
-133.899570,-209.355952,2515.009455,0.558907,0.004423,0.001999,0.059563
-132.497051,-209.311035,2510.210401,0.523294,0.031746,0.001066,0.053763
-131.094533,-209.266119,2505.411346,0.923335,0.031303,0.030588,0.049582
-129.692014,-209.221202,2500.612292,1.440494,0.048760,0.041109,0.054232
-128.289495,-209.176285,2495.813238,1.904459,0.025146,0.097311,0.089880
-126.886976,-209.131368,2491.014183,1.222215,0.006881,0.097191,0.187611
-125.484458,-209.086451,2486.215129,0.602354,0.006511,0.106663,0.256247
-124.081939,-209.041534,2481.416074,1.101107,0.000562,0.045119,0.291577
-122.679420,-208.996618,2476.617020,2.061619,0.000499,0.005432,0.337515
-121.276902,-208.951701,2471.817965,1.323367,0.000442,0.000542,0.249647
-119.874383,-208.906784,2467.018911,2.671839,0.000497,0.000501,0.257674
-118.471864,-208.861867,2462.219856,2.535118,0.000484,0.000998,0.354488
-117.069345,-208.816950,2457.420802,3.720171,0.003188,0.002291,1.314939
-115.666827,-208.772033,2452.621747,3.720171,0.003188,0.002291,1.314939
-114.264308,-208.727117,2447.822693,4.413701,0.003640,0.002458,1.107831
-112.861789,-208.682200,2443.023638,2.720751,0.003171,0.002060,1.143368
-111.459270,-208.637283,2438.224584,2.176148,0.003298,0.003500,1.575323
-110.056752,-208.592366,2433.425530,5.715507,0.003638,0.004274,1.917357
-108.654233,-208.547449,2428.626475,3.426948,0.003649,0.027162,1.745296
-107.251714,-208.502532,2423.827421,1.109155,0.003652,0.007421,2.098634
-105.849196,-208.457615,2419.028366,1.043353,0.003396,0.079604,2.492314
-104.446677,-208.412699,2414.229312,2.532816,0.003065,0.448453,2.432862
-103.044158,-208.367782,2409.430257,2.280196,0.003502,0.493554,3.344225
-101.641639,-208.322865,2404.631203,2.264730,0.003419,0.539662,3.062902
-100.239121,-208.277948,2399.832148,2.681487,0.003453,0.418770,2.540814
-98.836602,-208.233031,2395.033094,0.173597,0.003705,0.538254,1.311368
-97.434083,-208.188114,2390.234039,0.005332,0.003553,0.541815,0.880250
-96.031565,-208.143198,2385.434985,0.005192,0.013597,0.516982,0.596645
-94.629046,-208.098281,2380.635931,0.680172,0.006695,0.280092,0.422827
-93.226527,-208.053364,2375.836876,0.005732,0.014657,0.311302,0.416945
-91.824008,-208.008447,2371.037822,0.451778,0.003643,0.371696,0.611014
-90.421490,-207.963530,2366.238767,0.287813,0.003807,0.174291,0.754684
-89.018971,-207.918613,2361.439713,1.283912,0.003868,0.346185,0.744603
-87.616452,-207.873697,2356.640658,1.873079,0.003511,0.199909,0.900843
-86.213934,-207.828780,2351.841604,1.921213,0.003366,0.271080,0.540905
-84.811415,-207.783863,2347.042549,5.456063,0.001803,0.625888,2.370217
-83.408896,-207.738946,2342.243495,4.280793,0.002002,0.212659,2.799007
-82.006377,-207.694029,2337.444440,7.091826,0.002011,0.010440,1.783897
-80.603859,-207.649112,2332.645386,7.091826,0.002011,0.010440,1.783897
-79.201340,-207.604196,2327.846331,8.359812,0.001975,0.500707,2.033166
-77.798821,-207.559279,2323.047277,6.687813,0.001795,0.725704,2.468463
-76.396302,-207.514362,2318.248223,4.082538,0.001778,0.933592,2.436106
-74.993784,-207.469445,2313.449168,6.491007,0.001779,0.868319,3.027097
-73.591265,-207.424528,2308.650114,5.780473,0.002080,1.155297,2.920558
-72.188746,-207.379611,2303.851059,4.138269,0.001981,1.511849,3.684895
-70.786228,-207.334694,2299.052005,2.865380,0.001793,1.078560,2.865981
-69.383709,-207.289778,2294.252950,4.831103,0.001998,0.758570,3.143385
-67.981190,-207.244861,2289.453896,3.058432,0.001857,0.142932,2.583971
-66.578671,-207.199944,2284.654841,3.485331,0.001856,0.939387,2.066561
-65.176153,-207.155027,2279.855787,3.316053,0.001825,0.210461,1.564906
-50.652925,-199.087324,2554.216170,1.765005,0.005923,0.000645,0.030588
-49.198745,-199.105576,2549.432341,1.013445,0.004010,0.001180,0.026602
-47.744565,-199.123828,2544.648511,1.376854,0.000505,0.000933,0.034487
-46.290384,-199.142081,2539.864681,5.332424,0.000514,0.001029,0.041453
-44.836204,-199.160333,2535.080851,14.427945,0.000525,0.000538,0.051272
-43.382024,-199.178585,2530.297022,14.521556,0.000459,0.000477,0.041700
-41.927844,-199.196838,2525.513192,6.784608,0.000501,0.000507,0.060375
-40.473664,-199.215090,2520.729362,10.020310,0.000480,0.000495,0.078024
-39.019483,-199.233342,2515.945533,16.100022,0.000444,0.000471,0.123301
-37.565303,-199.251595,2511.161703,16.835302,0.000488,0.000505,0.170147
-36.111123,-199.269847,2506.377873,7.222043,0.000473,0.000499,0.252447
-34.656943,-199.288099,2501.594043,11.177504,0.003648,0.004209,1.086349
-33.202762,-199.306352,2496.810214,4.679232,0.000511,0.001015,0.236249
-31.748582,-199.324604,2492.026384,6.377088,0.000471,0.012846,0.205006
-30.294402,-199.342856,2487.242554,4.994125,0.003435,0.019275,1.040558
-28.840222,-199.361109,2482.458725,8.995913,0.003276,0.189108,1.120423
-27.386042,-199.379361,2477.674895,8.995913,0.003276,0.189108,1.120423
-25.931861,-199.397613,2472.891065,10.399137,0.003312,0.389951,1.069842
-24.477681,-199.415865,2468.107235,4.640793,0.003321,0.420727,1.597754
-23.023501,-199.434118,2463.323406,8.229328,0.003409,0.261089,1.211185
-21.569321,-199.452370,2458.539576,11.302207,0.003626,0.273935,1.169117
-20.115141,-199.470622,2453.755746,7.908496,0.003409,0.350617,1.042595
-18.660960,-199.488875,2448.971917,5.428429,0.003297,0.549495,1.067353
-17.206780,-199.507127,2444.188087,2.716755,0.003418,0.465763,1.039863
-15.752600,-199.525379,2439.404257,3.286306,0.007280,0.323323,0.950978
-14.298420,-199.543632,2434.620427,4.372176,0.003311,0.325431,1.206797
-12.844240,-199.561884,2429.836598,11.557387,0.003556,0.422445,1.154971
-11.390059,-199.580136,2425.052768,11.268727,0.003881,0.474657,1.103024
-9.935879,-199.598389,2420.268938,9.552219,0.006437,0.335992,0.620340
-8.481699,-199.616641,2415.485108,13.474134,0.003798,0.314156,0.550687
-7.027519,-199.634893,2410.701279,21.411146,0.003435,0.164587,0.977852
-5.573338,-199.653146,2405.917449,19.138100,0.003798,0.450437,0.874349
-4.119158,-199.671398,2401.133619,9.169468,0.003318,0.134626,1.147997
-2.664978,-199.689650,2396.349790,7.919082,0.003457,0.049555,1.122835
-1.210798,-199.707903,2391.565960,6.524412,0.003479,0.126490,0.684862
0.243382,-199.726155,2386.782130,5.964622,0.022069,0.170055,0.344437
1.697563,-199.744407,2381.998300,4.631665,0.006704,0.064081,0.522046
3.151743,-199.762660,2377.214471,4.632637,0.003445,0.149632,0.923081
4.605923,-199.780912,2372.430641,2.823409,0.003555,0.002007,0.959952
6.060103,-199.799164,2367.646811,3.711784,0.007608,0.034324,0.712944
7.514283,-199.817417,2362.862982,1.733902,0.013516,0.132233,0.811223
8.968464,-199.835669,2358.079152,1.856870,0.012519,0.007118,0.967879
10.422644,-199.853921,2353.295322,1.686112,0.002119,0.005592,2.898733
11.876824,-199.872174,2348.511492,3.715018,0.002152,0.010591,2.502727
13.331004,-199.890426,2343.727663,1.952954,0.001983,0.005436,1.471960
14.785185,-199.908678,2338.943833,1.274517,0.002061,0.005157,1.848265
16.239365,-199.926930,2334.160003,1.307128,0.002151,0.004722,0.855518
17.693545,-199.945183,2329.376174,2.019224,0.002142,0.005195,1.364182
19.147725,-199.963435,2324.592344,2.688024,0.002220,0.005607,2.441278
20.601905,-199.981687,2319.808514,2.718724,0.002016,0.005039,1.749940
22.056086,-199.999940,2315.024684,2.669898,0.001854,0.004571,1.610758
49.207852,-195.496466,2553.769411,0.767574,0.065096,0.064600,0.035625
50.578026,-195.487034,2548.960821,0.785720,0.623675,0.378024,0.212144
51.948201,-195.477602,2544.152232,1.748930,0.717730,0.344144,0.053577
53.318376,-195.468170,2539.343643,3.960563,0.836390,0.187665,0.053873
54.688551,-195.458737,2534.535053,3.973346,0.774323,0.020522,0.079250
56.058726,-195.449305,2529.726464,4.918587,0.360436,0.261170,0.059569
57.428901,-195.439873,2524.917874,5.625386,0.158155,0.051551,0.073803
58.799076,-195.430441,2520.109285,5.762757,0.036143,0.093171,0.107566
60.169251,-195.421008,2515.300696,13.932145,0.021048,0.252938,0.093575
61.539426,-195.411576,2510.492106,13.343535,0.063081,0.250686,0.082206
62.909601,-195.402144,2505.683517,15.233577,0.019656,0.011325,0.111349
64.279776,-195.392712,2500.874928,9.062930,0.004181,0.002022,0.235218
65.649951,-195.383279,2496.066338,6.438151,0.019954,0.002279,0.195627
67.020126,-195.373847,2491.257749,3.707648,0.013852,0.002335,0.345346
68.390301,-195.364415,2486.449160,6.170418,0.006200,0.003661,0.491549
69.760476,-195.354983,2481.640570,4.039172,0.013756,0.002063,0.659303
71.130651,-195.345550,2476.831981,3.820615,0.006377,0.007492,0.787025
72.500826,-195.336118,2472.023392,5.172228,0.012954,0.003931,0.727975
73.871001,-195.326686,2467.214802,3.962907,0.019270,0.004071,0.749879
75.241176,-195.317254,2462.406213,4.586758,0.020215,0.004276,1.167224
76.611351,-195.307821,2457.597623,4.586758,0.020215,0.004276,1.167224
77.981526,-195.298389,2452.789034,3.824058,0.013696,0.223334,1.794903
79.351700,-195.288957,2447.980445,3.352520,0.003776,0.253274,2.252412
80.721875,-195.279525,2443.171855,3.676755,0.003763,0.019652,2.475585
82.092050,-195.270093,2438.363266,2.316189,0.006645,0.003759,1.635309
83.462225,-195.260660,2433.554677,1.643118,0.006900,0.002025,1.871827
84.832400,-195.251228,2428.746087,1.172478,0.003241,0.001797,1.908807
86.202575,-195.241796,2423.937498,1.230120,0.003926,0.001942,1.858796
87.572750,-195.232364,2419.128909,0.564827,0.006647,0.001885,1.737685
88.942925,-195.222931,2414.320319,0.483737,0.003852,0.002011,1.816160
90.313100,-195.213499,2409.511730,0.528307,0.003152,0.001845,1.351174
91.683275,-195.204067,2404.703140,1.898222,0.003417,0.002173,1.351020
93.053450,-195.194635,2399.894551,1.639459,0.003266,0.003697,1.494353
94.423625,-195.185202,2395.085962,0.540661,0.003592,0.003721,1.356311
95.793800,-195.175770,2390.277372,0.915803,0.007518,0.004355,0.961239
97.163975,-195.166338,2385.468783,0.292610,0.003567,0.002162,1.396158
98.534150,-195.156906,2380.660194,0.005082,0.003917,0.002044,1.193814
99.904325,-195.147473,2375.851604,0.436855,0.003793,0.002139,1.206037
101.274500,-195.138041,2371.043015,1.658829,0.003738,0.002290,1.211364
102.644675,-195.128609,2366.234426,0.876135,0.006354,0.174568,1.068748
104.014850,-195.119177,2361.425836,1.723404,0.003386,0.256086,1.045356
105.385025,-195.109744,2356.617247,3.034009,0.003058,0.068401,0.731168
106.755199,-195.100312,2351.808658,2.404673,0.003948,0.032778,0.604300
108.125374,-195.090880,2347.000068,2.480731,0.003459,0.027129,0.707133
109.495549,-195.081448,2342.191479,3.192623,0.003678,0.008888,0.324458
110.865724,-195.072015,2337.382889,3.045169,0.003470,0.135023,0.673831
112.235899,-195.062583,2332.574300,3.045169,0.003470,0.135023,0.673831
113.606074,-195.053151,2327.765711,2.528920,0.001941,0.049254,1.600481
114.976249,-195.043719,2322.957121,3.377499,0.002177,0.139089,1.656535
116.346424,-195.034286,2318.148532,2.400665,0.002002,0.497866,2.762731
117.716599,-195.024854,2313.339943,4.328863,0.002000,0.215193,2.529418
119.086774,-195.015422,2308.531353,4.926121,0.001875,0.415255,1.812506
120.456949,-195.005990,2303.722764,7.250345,0.001854,0.520400,2.175322
121.827124,-194.996557,2298.914175,4.503410,0.004551,1.081064,1.810877
123.197299,-194.987125,2294.105585,5.414112,0.007992,1.306899,1.800353
124.567474,-194.977693,2289.296996,1.181486,0.028000,1.330878,1.912514
125.937649,-194.968261,2284.488406,1.111726,0.012751,1.021362,1.543733
127.307824,-194.958828,2279.679817,0.768566,0.120659,0.900819,1.959468
128.677999,-194.949396,2274.871228,1.021805,0.062391,0.877396,1.719580
130.048174,-194.939964,2270.062638,1.647140,0.010980,0.128565,1.636225
131.418349,-194.930532,2265.254049,1.845192,0.003774,0.628949,1.748665
132.788524,-194.921100,2260.445460,3.069033,0.003892,1.001582,1.810721
134.158699,-194.911667,2255.636870,3.843991,0.003712,0.824866,1.394970
135.528873,-194.902235,2250.828281,5.837460,0.011638,0.426480,0.491152
136.899048,-194.892803,2246.019692,6.817475,0.005595,0.610387,0.628459
138.269223,-194.883371,2241.211102,3.780942,0.326261,0.672837,0.139602
139.639398,-194.873938,2236.402513,2.526018,0.439722,0.912458,0.166973
141.009573,-194.864506,2231.593924,4.860016,0.223578,0.878338,0.215824
142.379748,-194.855074,2226.785334,7.073906,0.059327,0.633398,0.351743
143.749923,-194.845642,2221.976745,10.772214,0.004323,0.005612,0.287526
145.120098,-194.836209,2217.168155,14.937980,0.002060,0.005527,1.162329
146.490273,-194.826777,2212.359566,6.643969,0.002098,0.005179,0.968346
147.860448,-194.817345,2207.550977,6.643969,0.002098,0.005179,0.968346
149.230623,-194.807913,2202.742387,6.524346,0.008667,0.005498,0.729626
150.600798,-194.798480,2197.933798,10.922056,0.003869,0.005086,0.655110
151.970973,-194.789048,2193.125209,20.963486,0.002019,0.007751,0.658583
153.341148,-194.779616,2188.316619,25.231365,0.001998,0.040591,1.089332
154.711323,-194.770184,2183.508030,21.495572,0.002003,0.014892,0.839523
156.081498,-194.760751,2178.699441,14.027524,0.002059,0.807384,1.721712
157.451673,-194.751319,2173.890851,18.761797,0.002139,0.094650,1.631614
158.821848,-194.741887,2169.082262,19.141047,0.002025,0.482746,1.684984
160.192023,-194.732455,2164.273672,18.078847,0.001905,0.739814,1.467301
161.562198,-194.723022,2159.465083,11.136214,0.002063,0.870447,1.713478
162.932373,-194.713590,2154.656494,10.607610,0.001930,0.298001,0.948566
164.302547,-194.704158,2149.847904,7.801902,0.002014,0.621864,0.920570
165.672722,-194.694726,2145.039315,6.401190,0.001927,0.009809,0.567013
167.042897,-194.685293,2140.230726,6.098950,0.002094,0.148919,0.474650
168.413072,-194.675861,2135.422136,6.215832,0.001934,0.562116,0.623455
